125.160.205.76 - - "2019-12-05 00:34:01" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/184/154 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:70.0) Gecko/20100101 Firefox/70.0"
191.101.109.52 - - "2019-12-05 00:47:18" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/228/196 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15"
79.21.14.89 - - "2019-12-05 00:55:36" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/159/129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
40.77.167.94 bot - "2019-12-05 00:59:31" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/145 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.153 - - "2019-12-05 01:20:17" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/48 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
5.248.224.156 - - "2019-12-05 01:28:20" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/55 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36"
5.248.224.156 - - "2019-12-05 01:58:01" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/55 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
66.249.88.39 - - "2019-12-05 02:01:00" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/112/83 200 "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
207.46.13.0 bot - "2019-12-05 02:02:06" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/112/83 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.150 - - "2019-12-05 02:39:31" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/178 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
157.55.39.57 bot - "2019-12-05 03:20:20" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/202 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
64.233.172.199 - - "2019-12-05 03:43:39" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/97/68 200 "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
40.77.167.76 bot - "2019-12-05 04:01:04" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/163 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
182.1.212.139 - - "2019-12-05 04:08:28" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/60/31 200 "Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0"
31.13.127.5 - - "2019-12-05 04:10:12" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.127.15 - - "2019-12-05 04:10:13" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
