158.140.187.223 - - "2019-11-25 00:26:11" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/220 200 "Mozilla/5.0 (Windows NT 10.0; rv:70.0) Gecko/20100101 Firefox/70.0"
46.229.168.140 - - "2019-11-25 00:38:59" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/221 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
178.63.248.241 - - "2019-11-25 00:41:29" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "python-requests/2.22.0"
40.77.167.102 bot - "2019-11-25 00:54:13" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/58 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.102 bot - "2019-11-25 01:17:33" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/81 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.153 - - "2019-11-25 01:38:44" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/299 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.143 - - "2019-11-25 01:51:33" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/123/93 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.131 - - "2019-11-25 01:55:22" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/89 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.145 - - "2019-11-25 01:57:37" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
207.46.13.220 bot - "2019-11-25 02:06:02" http://mabasan.kemdikbud.go.id/index.php/MABASAN/issue/view/21 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.220 bot - "2019-11-25 02:07:07" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/202 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.220 bot - "2019-11-25 02:49:05" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/1 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
190.97.186.191 - - "2019-11-25 03:01:13" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/159/129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
40.77.167.2 bot - "2019-11-25 03:03:14" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/221 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.109 bot - "2019-11-25 03:19:16" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/269 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.151 - - "2019-11-25 03:19:21" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/147 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
114.122.135.116 - - "2019-11-25 03:34:20" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/60/31 200 "Mozilla/5.0 (Linux; Android 8.1.0; CPH1823) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
114.122.135.116 - - "2019-11-25 03:34:46" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/60/31 200 "Mozilla/5.0 (Linux; Android 8.1.0; CPH1823) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
114.122.135.116 - - "2019-11-25 03:34:50" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/60/31 200 "Mozilla/5.0 (Linux; Android 8.1.0; CPH1823) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
13.66.139.0 bot - "2019-11-25 03:37:25" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/172 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.102 bot - "2019-11-25 03:53:12" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/58 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.2 bot - "2019-11-25 03:53:15" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/104 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.2 bot - "2019-11-25 03:57:02" http://mabasan.kemdikbud.go.id/index.php/MABASAN/issue/view/19 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
114.122.135.116 - - "2019-11-25 03:57:58" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/60 200 "Mozilla/5.0 (Linux; Android 8.1.0; CPH1823) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
46.229.168.138 - - "2019-11-25 04:12:22" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/127 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.137 - - "2019-11-25 04:21:07" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/121 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
110.136.88.2 - - "2019-11-25 04:30:43" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
