37.9.113.201 bot - "2020-03-01 00:06:38" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/117 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
176.193.23.151 - - "2020-03-01 00:08:56" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/32/12 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; APCPMS=^N201302070257035267484A37ACF0A41BE63F_2702^; Trident/7.0; rv:11.0) like Gecko,gzip(gfe)"
157.230.255.73 - - "2020-03-01 00:19:05" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/28.0"
157.230.255.73 - - "2020-03-01 00:19:11" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/28.0"
157.230.255.73 - - "2020-03-01 00:19:19" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:28.0) Gecko/20100101 Firefox/28.0"
46.229.168.146 - - "2020-03-01 00:22:52" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/151 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
82.145.221.146 - - "2020-03-01 00:29:21" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/221/189 200 "Opera/9.80 (MAUI Runtime; Opera Mini/4.4.39012/163.89; U; id) Presto/2.12.423 Version/12.16"
82.145.221.146 - - "2020-03-01 00:30:17" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/221/189 200 "Opera/9.80 (MAUI Runtime; Opera Mini/4.4.39012/163.89; U; id) Presto/2.12.423 Version/12.16"
82.145.221.146 - - "2020-03-01 00:30:23" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/221/189 200 "Opera/9.80 (MAUI Runtime; Opera Mini/4.4.39012/163.89; U; id) Presto/2.12.423 Version/12.16"
195.154.63.222 - - "2020-03-01 01:03:59" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0"
46.229.168.145 - - "2020-03-01 01:14:06" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/112 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
