46.229.168.161 - - "2019-04-28 00:01:50" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/63 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.79.228 bot - "2019-04-28 00:02:12" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/142 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
46.229.168.133 - - "2019-04-28 00:02:26" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/156 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.71.66 bot - "2019-04-28 00:02:57" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/149 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 00:05:00" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/141/111 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 00:09:06" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/145/115 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
46.229.168.163 - - "2019-04-28 00:27:08" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/227/195 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.71.66 bot - "2019-04-28 00:33:56" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/142/112 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
46.229.168.154 - - "2019-04-28 00:35:11" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/106/77 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.71.71 bot - "2019-04-28 00:37:31" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/148 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 00:45:48" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/154 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.113.167 - - "2019-04-28 00:51:53" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/105/76 200 "Mozilla/5.0 (Linux; Android 5.1.1; SM-J111F Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"
66.249.71.69 bot - "2019-04-28 00:56:01" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/147 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
46.229.168.133 - - "2019-04-28 00:57:21" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/209/177 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
46.229.168.131 - - "2019-04-28 01:03:37" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/49 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.79.228 bot - "2019-04-28 01:04:20" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/144/114 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 01:06:57" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/144 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 01:10:27" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/141 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 01:10:36" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 01:27:39" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/142/112 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.167.218 bot - "2019-04-28 01:29:47" http://mabasan.kemdikbud.go.id/index.php/MABASAN/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.71.66 bot - "2019-04-28 01:39:56" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/146/116 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 01:48:55" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/143/113 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 01:49:11" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/145/115 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 01:52:39" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/145 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.66 bot - "2019-04-28 01:52:52" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/143/113 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.228 bot - "2019-04-28 01:54:02" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/141 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.167.98 bot - "2019-04-28 01:56:29" http://mabasan.kemdikbud.go.id/index.php/MABASAN/issue/view/31 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.102.6.145 - - "2019-04-28 02:02:58" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/33/13 200 "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
46.229.168.137 - - "2019-04-28 02:13:16" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/view/146 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
66.249.71.66 bot - "2019-04-28 02:13:31" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/144/114 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 02:15:53" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/147/117 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.71 bot - "2019-04-28 02:16:57" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/152/122 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 02:17:10" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/153/123 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.66 bot - "2019-04-28 02:19:31" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/146/116 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.69 bot - "2019-04-28 02:25:22" http://mabasan.kemdikbud.go.id/index.php/MABASAN/article/download/149/119 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
